name,price,rating,category,features
Godrej HIC 30K3TG RA 4 2.5 Ton 3 Star 2026 Inverter Split AC,"₹50,990",--rating: 4.25;,AC,"['Split AC', '2.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
Voltas 183V Vertis Zephyr Gold 1.5 Ton 3 Star 2025 Inverter Split AC,"₹32,999",--rating: 4.65;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Haier HSA19GHD-DAI5NB-I 1.6 Ton 5 Star 2026 Inverter Split AC,"₹50,490",--rating: 4.45;,AC,"['Split AC', '1.6 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Haier HTI24S-GAI3NB-I 2 Ton 3 Star 2026 Inverter Tower AC,"₹99,990",--rating: 4.3;,AC,"['Tower AC AC', '2 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
Blue Star IA322TXU 2 Ton 3 Star 2026 Inverter Split AC,"₹48,490",--rating: 4.05;,AC,"['Split AC', '2 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Hitachi RAS.Y324PCDISL 2 Ton 3 Star 2026 Inverter Split AC,"₹58,500",--rating: 4.15;,AC,"['Split AC', '2 Ton Capacity', '3 in 1 SmartView Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Haier HSA19GHD-PAI5NB-I 1.6 Ton 5 Star 2026 Inverter Split AC,"₹50,990",--rating: 4.6;,AC,"['Split AC', '1.6 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Lloyd GLS18V5AGGGW 1.5 Ton 5 Star 2026 Inverter Split AC,"₹42,990",--rating: 4.25;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
Hitachi RAS.D318PCD2BS1 1.5 Ton 3 Star Inverter Split AC,"₹35,998",--rating: 4.15;,AC,"['Split AC', '1.5 Ton Capacity', '3 in 1 SmartView Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Voltas 183INV Vertis Ai Zest Gold 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,690",--rating: 4.3;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
LG AS-Q14YNZE 1 Ton 5 Star 2025 Inverter Split AC,"₹42,990",--rating: 4.65;,AC,"['Split AC', '1 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Samsung Bespoke AR50H18D14H 1.5 Ton 4 Star 2026 Inverter Split AC,"₹38,650",--rating: 4;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Dust Filter']"
Voltas 185V Vertis Elite-1 1.5 Ton 5 Star 2025 Inverter Window AC,"₹32,990",--rating: 4.65;,AC,"['Window AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Daikin FTKL50UV16VAF 1.5 Ton 3 Star 2025 Inverter Split AC,"₹34,490",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']"
Godrej EI 18I5T WZR 1.5 Ton 5 Star 2025 Inverter Split AC,"₹33,490",--rating: 4.7;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', 'Night Glow Buttons']"
Panasonic CS/CU-SU18AKY3W 1.5 Ton 3 Star 2025 Inverter Split AC,"₹30,490",--rating: 4.5;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
Carrier CAW18EC3R36F0 1.5 Ton 3 Star 2026 Window AC,"₹31,499",--rating: 4.35;,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature']"
MarQ by Flipakart 203IPG26WQ 2 Ton 3 Star 2026 Inverter Split AC,"₹33,990",--rating: 4.15;,AC,"['Split AC', '2 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Godrej WIC 18UTC5-WWA 1.5 Ton 5 Star 2023 Inverter Window AC,"₹29,860",--rating: 4.6;,AC,"['Window AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', '5 Star Rating']"
Voltas 123 VECTRA PLATINA 1 Ton 3 Star 2023 Window AC,"₹25,509",--rating: 4.6;,AC,"['Window AC', '1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Dust Filter', 'Night Glow Buttons', '3 Star Rating', 'Copper Condenser Coil']"
MITSUBISHI SRK18YXP-W6 1.5 Ton 3 Star 2025 Inverter Split AC,"₹47,990",--rating: 4.45;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']"
Carrier 14K ESTER CXi 1.2 Ton 5 Star Inverter Split AC,"₹27,990",--rating: 4.7;,AC,"['Split AC', '1.2 Ton Capacity', 'LED Hidden Display Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Night Glow Buttons']"
Realme TechLife 153IAA26WRMS 1.5 Ton 3 Star 2026 Inverter Split AC,"₹27,990",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
IFB CI183SS22RGM3 1.5 Ton 3 Star 2026 Inverter Split AC,"₹35,990",--rating: 4.35;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
Daikin DTKL50UV16VAF 1.5 Ton 3 Star 2025 Inverter Split AC,"₹34,490",--rating: 4.3;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Auto Clean']"
Blue Star IA318QXUS 1.5 Ton 3 Star 2026 Inverter Split AC,"₹39,990",--rating: 4.65;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter']"
MITSUBISHI SRK13YYM-W6 1 Ton 3 Star 2025 Inverter Split AC,"₹39,990",--rating: 4.55;,AC,"['Split AC', '1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']"
Panasonic CS/CU-EU18CKY5XF 1.5 Ton 5 Star 2026 Inverter Split AC,"₹45,989",--rating: 4.15;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
MITSUBISHI SRK18YYM-W6 1.6 Ton 4 Star 2025 Inverter Split AC,"₹54,990",--rating: 4.3;,AC,"['Split AC', '1.6 Ton Capacity', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']"
Carrier CAI18EE3R36W1 1.5 Ton 3 Star 2026 Inverter Split AC,"₹36,990",--rating: 4;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter']"
Panasonic CS/CU-SU18BKY3WXH 1.5 Ton 3 Star 2026 Inverter Split AC,"₹40,489",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Haier HSA18KU-RAI4NB-I 1.5 Ton 4 Star 2026 Inverter Split AC,"₹39,990",--rating: 4.5;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
Haier HSA20DSD-GAI5NB-I 1.8 Ton 5 Star 2026 Inverter Split AC,"₹52,990",--rating: 4.35;,AC,"['Split AC', '1.8 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
Blue Star FA218TXU 1.5 Ton 2 Star 2026 Split AC,"₹38,990",--rating: 4;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Blue Star WFA318GXU 1.5 Ton 3 Star 2026 Window AC,"₹33,490",--rating: 4.05;,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
LG AS-Q19ANZE 1.5 Ton 5 Star 2026 Inverter Split AC,"₹49,990",--rating: 4.65;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Lloyd GLS18I3AGCHC 1.5 Ton 3 Star 2025 Inverter Split AC,"₹33,899",--rating: 4;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Godrej HIC 18J4TG WA 1.5 Ton 4 Star 2026 Inverter Split AC,"₹32,990",--rating: 4.25;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']"
Godrej SIC 18NTC3 WZE 1.5 Ton 3 Star 2025 Inverter Split AC,"₹29,490",--rating: 4.25;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Lloyd GLS1813FOSEW 1.5 Ton 3 Star 2024 Inverter Split AC,"₹31,790",--rating: 4.35;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', '3 Star Rating']"
Blue Star IA322VXUS 2 Ton 3 Star 2026 Inverter Split AC,"₹50,990",--rating: 4.05;,AC,"['Split AC', '2 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter']"
Lloyd GLS12I3ASISR 1 Ton 3 Star 2025 Inverter Split AC,"₹33,990",--rating: 4.6;,AC,"['Split AC', '1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Lloyd GLS18I3AGDSC 1.5 Ton 3 Star 2025 Inverter Split AC,"₹33,950",--rating: 4.2;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Lloyd GLS18I3AGCSR 1.5 Ton 3 Star 2025 Inverter Split AC,"₹35,890",--rating: 4.05;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Whirlpool SAI17P36DET0 1.5 Ton 3 Star 2026 Inverter Split AC,"₹28,499",--rating: 4.55;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']"
Voltas 185INV Venus Luxe 1.5 Ton 5 Star 2026 Inverter Split AC,"₹53,990",--rating: 4.45;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature', 'Auto Clean']"
Haier HSA14CP-G3NB-I 1 Ton 3 Star 2026 Inverter Split AC,"₹36,990",--rating: 4.65;,AC,"['Split AC', '1 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Lloyd GLW18V5AGTPR 1.5 Ton 5 Star 2026 Inverter Window AC,"₹39,850",--rating: 4.35;,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Lloyd GLS24I5AGCGR 2 Ton 5 Star 2026 Inverter Split AC,"₹56,990",--rating: 4.5;,AC,"['Split AC', '2 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
LG AS-Q18JNXE1 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,690",--rating: 4.65;,AC,"['Split AC', '1.5 Ton Capacity', 'Magic Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
Daikin ATKM35XV16VAA 1 Ton 5 Star 2026 Inverter Split AC,"₹43,990",--rating: 4.25;,AC,"['Split AC', '1 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
Daikin ATKL50XV16VKA 1.5 Ton 3 Star 2026 Inverter Split AC,"₹37,490",--rating: 4.65;,AC,"['Split AC', '1.5 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
Carrier CAI18EE5R36W0 1.5 Ton 5 Star 2026 Inverter Split AC,"₹46,989",--rating: 4.6;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital LED (Temperature) & Smart Energy Panel Display', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']"
Blue Star IA512ZXUS 1 Ton 5 Star 2026 Inverter Split AC,"₹37,989",--rating: 4.5;,AC,"['Split AC', '1 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Panasonic CS/CU-EU24CKY3FM 2 Ton 3 Star 2026 Inverter Split AC,"₹56,490",--rating: 4.75;,AC,"['Split AC', '2 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Samsung Bespoke AR50H18D13H 1.5 Ton 3 Star 2026 Inverter Split AC,"₹36,489",--rating: 4.6;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Dust Filter']"
Hisense AS-12TR4R3E 1 Ton 3 Star 2025 Inverter Split AC,"₹25,990",--rating: 4.3;,AC,"['Split AC', '1 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', '3 Star Rating']"
Carrier CAI18EE3R36F0 1.5 Ton 3 Star 2026 Inverter Split AC,"₹34,490",--rating: 4.75;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital LED (Temperature) & Smart Energy Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']"
Daikin ATKM50UV16VA 1.5 Ton 5 Star 2025 Inverter Split AC,"₹43,990",--rating: 4.45;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', '5 Star Rating']"
Lloyd GLS18I5KWCGR 1.5 Ton 5 Star 2025 Inverter Split AC,"₹39,999",--rating: 4.75;,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', '5 Star Rating']"
Lloyd Masterpiece GLW18V5FWTBR 1.5 Ton 5 Star 2025 Inverter Window AC,"₹36,890",--rating: 4.25;,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Self Diagnosis', 'Memory Feature']"
Amfah AMF-P18 DAC 1.5 Ton Dehumidifier Portable AC,"₹54,990",--rating: 4.7;,AC,"['Portable AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', '5 Star Rating', 'Remote Control', 'Timer']"
Voltas 183V CAQ 1.5 Ton 3 Star 2025 Inverter Split AC,"₹31,490",--rating: 4.75;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature']"
Blue Star WFE309L 0.8 Ton 3 Star 2025 Window AC,"₹23,290",--rating: 4;,AC,"['Window AC', '0.8 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
Panasonic CS/CU-NU12AKY5W 1 Ton 5 Star 2025 Inverter Split AC,"₹31,990",--rating: 4.4;,AC,"['Split AC', '1 Ton Capacity', 'Hidden Temperature Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Voltas 185V Vertis Smart Elite Gold 1.5 Ton 5 Star Inverter Split AC,"₹39,990",--rating: 4.1;,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']"
Voltas 183 Vectra Pearl 1.5 Ton 3 Star 2022 Window AC,"₹26,890",--rating: 4.35;,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
MarQ by Flipakart 153IPG26WQ 1.5 Ton 3 Star 2026 Inverter Split AC,"₹26,990",--rating: 4.1;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Panasonic CS/CU-ZU24CKY5FM 2 Ton 5 Star 2026 Inverter Split AC,"₹71,990",--rating: 4.75;,AC,"['Split AC', '2 Ton Capacity', 'Hidden Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Hitachi RAS.E518PCCIB 1.5 Ton 5 Star 2025 Inverter Split AC,"₹44,990",--rating: 4;,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', '5 Star Rating', 'Copper Condenser Coil']"
Realme TechLife 203IAA26WRMS 2 Ton 3 Star 2026 Inverter Split AC,"₹36,990",--rating: 4.6;,AC,"['Split AC', '2 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Realme TechLife 155IAA26WRMS 1.5 Ton 5 Star 2026 Inverter Split AC,"₹31,990",--rating: 4.5;,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Realme TechLife 103IAA26WRMS 1 Ton 3 Star 2026 Inverter Split AC,"₹25,490",--rating: 4.75;,AC,"['Split AC', '1 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']"
Daikin FTKL71XV16MAA 2 Ton 3 Star 2025 Inverter Split AC,"₹59,490",--rating: 4;,AC,"['Split AC', '2 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Auto Clean']"
Godrej HIC 12J5TG 1 Ton 5 Star 2026 Inverter Split AC,"₹33,990",--rating: 4.7;,AC,"['Split AC', '1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']"
Daikin FTHT50XV16VAA 1.5 Ton 3 Star 2026 Inverter Split AC,"₹41,490",--rating: 4.35;,AC,"['Split AC', '1.5 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Hot And Cold', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']"
Daikin MTKM35XV16 1 Ton 5 Star 2026 Inverter Split AC,"₹42,990",--rating: 4.6;,AC,"['Split AC', '1 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']"
Haier HSA24VP-W3NB-I 2 Ton 3 Star 2026 Inverter Split AC,"₹47,990",--rating: 4.05;,AC,"['Split AC', '2 Ton Capacity', 'LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']"
LG AS-Q24ENXE 2 Ton 3 Star 2026 Inverter Split AC,"₹56,989",--rating: 4.25;,AC,"['Split AC', '2 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']"
Samsung Bespoke WindFree AR60H18D1ZW 1.5 Ton 5 Star 2026 Inverter Split AC,"₹49,990",--rating: 4.6;,AC,"['Split AC', '1.5 Ton Capacity', 'Digital Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Dust Filter']"
